5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
06/01/2016 20:10,26,1,100
06/01/2016 20:15,12,1,100
06/01/2016 20:20,21,1,100
06/01/2016 20:25,24,1,100
06/01/2016 20:30,15,1,100
06/01/2016 20:35,19,1,100
06/01/2016 20:40,15,1,100
06/01/2016 20:45,15,1,100
06/01/2016 20:50,21,1,100
06/01/2016 20:55,15,1,100
06/01/2016 21:00,18,1,100
06/01/2016 21:05,19,1,100
06/01/2016 21:10,16,1,100
06/01/2016 21:15,16,1,100
06/01/2016 21:20,16,1,100
06/01/2016 21:25,20,1,100
06/01/2016 21:30,16,1,100
06/01/2016 21:35,15,1,100
06/01/2016 21:40,18,1,100
06/01/2016 21:45,18,1,100
06/01/2016 21:50,16,1,100
06/01/2016 21:55,13,1,100
06/01/2016 22:00,11,1,100
06/01/2016 22:05,9,1,100
06/01/2016 22:10,9,1,100
06/01/2016 22:15,13,1,100
06/01/2016 22:20,12,1,100
06/01/2016 22:25,12,1,100
06/01/2016 22:30,12,1,100
06/01/2016 22:35,10,1,100
06/01/2016 22:40,9,1,100
06/01/2016 22:45,8,1,100
06/01/2016 22:50,11,1,100
06/01/2016 22:55,8,1,100
06/01/2016 23:00,6,1,100
06/01/2016 23:05,7,1,100
06/01/2016 23:10,10,1,100
06/01/2016 23:15,6,1,100
06/01/2016 23:20,7,1,100
06/01/2016 23:25,4,1,100
06/01/2016 23:30,7,1,100
06/01/2016 23:35,6,1,100
06/01/2016 23:40,8,1,100
06/01/2016 23:45,6,1,100
06/01/2016 23:50,6,1,100
06/01/2016 23:55,5,1,100
07/01/2016 00:00,3,1,100
07/01/2016 00:05,4,1,100
07/01/2016 00:10,6,1,100
07/01/2016 00:15,5,1,100
07/01/2016 00:20,4,1,100
07/01/2016 00:25,4,1,100
07/01/2016 00:30,3,1,100
07/01/2016 00:35,4,1,100
07/01/2016 00:40,4,1,100
07/01/2016 00:45,3,1,100
07/01/2016 00:50,3,1,100
07/01/2016 00:55,5,1,100
07/01/2016 01:00,3,1,100
07/01/2016 01:05,1,1,100
07/01/2016 01:10,2,1,100
07/01/2016 01:15,3,1,100
07/01/2016 01:20,3,1,100
07/01/2016 01:25,1,1,100
07/01/2016 01:30,3,1,100
07/01/2016 01:35,1,1,100
07/01/2016 01:40,1,1,100
07/01/2016 01:45,4,1,100
07/01/2016 01:50,2,1,100
07/01/2016 01:55,3,1,100
07/01/2016 02:00,3,1,100
07/01/2016 02:05,2,1,100
07/01/2016 02:10,1,1,100
07/01/2016 02:15,2,1,100
07/01/2016 02:20,1,1,100
07/01/2016 02:25,1,1,100
07/01/2016 02:30,2,1,100
07/01/2016 02:35,3,1,100
07/01/2016 02:40,4,1,100
07/01/2016 02:45,2,1,100
07/01/2016 02:50,4,1,100
07/01/2016 02:55,3,1,100
07/01/2016 03:00,1,1,100
07/01/2016 03:05,1,1,100
07/01/2016 03:10,1,1,100
07/01/2016 03:15,3,1,100
07/01/2016 03:20,1,1,100
07/01/2016 03:25,2,1,100
07/01/2016 03:30,4,1,100
07/01/2016 03:35,5,1,100
07/01/2016 03:40,4,1,100
07/01/2016 03:45,4,1,100
07/01/2016 03:50,5,1,100
07/01/2016 03:55,4,1,100
07/01/2016 04:00,5,1,100
07/01/2016 04:05,5,1,100
07/01/2016 04:10,6,1,100
07/01/2016 04:15,9,1,100
07/01/2016 04:20,7,1,100
07/01/2016 04:25,8,1,100
07/01/2016 04:30,7,1,100
07/01/2016 04:35,10,1,100
07/01/2016 04:40,13,1,100
07/01/2016 04:45,14,1,100
07/01/2016 04:50,16,1,100
07/01/2016 04:55,15,1,100
07/01/2016 05:00,13,1,100
07/01/2016 05:05,23,1,100
07/01/2016 05:10,23,1,100
07/01/2016 05:15,26,1,100
07/01/2016 05:20,31,1,100
07/01/2016 05:25,31,1,100
07/01/2016 05:30,38,1,100
07/01/2016 05:35,34,1,100
07/01/2016 05:40,44,1,100
07/01/2016 05:45,46,1,100
07/01/2016 05:50,46,1,100
07/01/2016 05:55,37,1,100
07/01/2016 06:00,53,1,100
07/01/2016 06:05,46,1,100
07/01/2016 06:10,53,1,100
07/01/2016 06:15,63,1,100
07/01/2016 06:20,57,1,100
07/01/2016 06:25,72,1,100
07/01/2016 06:30,63,1,100
07/01/2016 06:35,74,1,100
07/01/2016 06:40,74,1,100
07/01/2016 06:45,78,1,100
07/01/2016 06:50,70,1,100
07/01/2016 06:55,78,1,100
07/01/2016 07:00,71,1,100
07/01/2016 07:05,77,1,100
07/01/2016 07:10,67,1,100
07/01/2016 07:15,58,1,100
07/01/2016 07:20,62,1,100
07/01/2016 07:25,59,1,100
07/01/2016 07:30,50,1,100
07/01/2016 07:35,40,1,100
07/01/2016 07:40,42,1,100
07/01/2016 07:45,40,1,100
07/01/2016 07:50,34,1,100
07/01/2016 07:55,37,1,100
07/01/2016 08:00,42,1,100
07/01/2016 08:05,39,1,100
07/01/2016 08:10,40,1,100
07/01/2016 08:15,31,1,100
07/01/2016 08:20,38,1,100
07/01/2016 08:25,35,1,100
07/01/2016 08:30,40,1,100
07/01/2016 08:35,35,1,100
07/01/2016 08:40,42,1,100
07/01/2016 08:45,33,1,100
07/01/2016 08:50,46,1,100
07/01/2016 08:55,42,1,100
07/01/2016 09:00,45,1,100
07/01/2016 09:05,47,1,100
07/01/2016 09:10,44,1,100
07/01/2016 09:15,48,1,100
07/01/2016 09:20,47,1,100
07/01/2016 09:25,45,1,100
07/01/2016 09:30,61,1,100
07/01/2016 09:35,52,1,100
07/01/2016 09:40,60,1,100
07/01/2016 09:45,56,1,100
07/01/2016 09:50,58,1,100
07/01/2016 09:55,50,1,100
07/01/2016 10:00,50,1,100
07/01/2016 10:05,45,1,100
07/01/2016 10:10,49,1,100
07/01/2016 10:15,44,1,100
07/01/2016 10:20,48,1,100
07/01/2016 10:25,45,1,100
07/01/2016 10:30,57,1,100
07/01/2016 10:35,50,1,100
07/01/2016 10:40,47,1,100
07/01/2016 10:45,51,1,100
07/01/2016 10:50,48,1,100
07/01/2016 10:55,40,1,100
07/01/2016 11:00,37,1,100
07/01/2016 11:05,50,1,100
07/01/2016 11:10,46,1,100
07/01/2016 11:15,48,1,100
07/01/2016 11:20,54,1,100
07/01/2016 11:25,49,1,100
07/01/2016 11:30,56,1,100
07/01/2016 11:35,58,1,100
07/01/2016 11:40,44,1,100
07/01/2016 11:45,57,1,100
07/01/2016 11:50,44,1,100
07/01/2016 11:55,45,1,100
07/01/2016 12:00,45,1,100
07/01/2016 12:05,46,1,100
07/01/2016 12:10,53,1,100
07/01/2016 12:15,43,1,100
07/01/2016 12:20,53,1,100
07/01/2016 12:25,40,1,100
07/01/2016 12:30,36,1,100
07/01/2016 12:35,45,1,100
07/01/2016 12:40,41,1,100
07/01/2016 12:45,54,1,100
07/01/2016 12:50,44,1,100
07/01/2016 12:55,52,1,100
07/01/2016 13:00,47,1,100
07/01/2016 13:05,48,1,100
07/01/2016 13:10,47,1,100
07/01/2016 13:15,41,1,100
07/01/2016 13:20,48,1,100
07/01/2016 13:25,44,1,100
07/01/2016 13:30,44,1,100
07/01/2016 13:35,51,1,100
07/01/2016 13:40,47,1,100
07/01/2016 13:45,46,1,100
07/01/2016 13:50,44,1,100
07/01/2016 13:55,43,1,100
07/01/2016 14:00,45,1,100
07/01/2016 14:05,42,1,100
07/01/2016 14:10,53,1,100
07/01/2016 14:15,44,1,100
07/01/2016 14:20,47,1,100
07/01/2016 14:25,56,1,100
07/01/2016 14:30,46,1,100
07/01/2016 14:35,51,1,100
07/01/2016 14:40,55,1,100
07/01/2016 14:45,47,1,100
07/01/2016 14:50,47,1,100
07/01/2016 14:55,48,1,100
07/01/2016 15:00,37,1,100
07/01/2016 15:05,49,1,100
07/01/2016 15:10,47,1,100
07/01/2016 15:15,48,1,100
07/01/2016 15:20,49,1,100
07/01/2016 15:25,36,1,100
07/01/2016 15:30,53,1,100
07/01/2016 15:35,47,1,100
07/01/2016 15:40,52,1,100
07/01/2016 15:45,46,1,100
07/01/2016 15:50,48,1,100
07/01/2016 15:55,49,1,100
07/01/2016 16:00,48,1,100
07/01/2016 16:05,42,1,100
07/01/2016 16:10,44,1,100
07/01/2016 16:15,43,1,100
07/01/2016 16:20,50,1,100
07/01/2016 16:25,44,1,100
07/01/2016 16:30,44,1,100
07/01/2016 16:35,49,1,100
07/01/2016 16:40,49,1,100
07/01/2016 16:45,47,1,100
07/01/2016 16:50,46,1,100
07/01/2016 16:55,45,1,100
07/01/2016 17:00,45,1,100
07/01/2016 17:05,49,1,100
07/01/2016 17:10,42,1,100
07/01/2016 17:15,58,1,100
07/01/2016 17:20,52,1,100
07/01/2016 17:25,52,1,100
07/01/2016 17:30,45,1,100
07/01/2016 17:35,44,1,100
07/01/2016 17:40,44,1,100
07/01/2016 17:45,41,1,100
07/01/2016 17:50,44,1,100
07/01/2016 17:55,44,1,100
07/01/2016 18:00,39,1,100
07/01/2016 18:05,32,1,100
07/01/2016 18:10,32,1,100
07/01/2016 18:15,40,1,100
07/01/2016 18:20,34,1,100
07/01/2016 18:25,40,1,100
07/01/2016 18:30,29,1,100
07/01/2016 18:35,40,1,100
07/01/2016 18:40,36,1,100
07/01/2016 18:45,35,1,100
07/01/2016 18:50,30,1,100
07/01/2016 18:55,37,1,100
07/01/2016 19:00,29,1,100
07/01/2016 19:05,38,1,100
07/01/2016 19:10,28,1,100
07/01/2016 19:15,36,1,100
07/01/2016 19:20,34,1,100
07/01/2016 19:25,38,1,100
07/01/2016 19:30,35,1,100
07/01/2016 19:35,25,1,100
07/01/2016 19:40,32,1,100
07/01/2016 19:45,34,1,100
07/01/2016 19:50,30,1,100
07/01/2016 19:55,24,1,100
07/01/2016 20:00,28,1,100
07/01/2016 20:05,22,1,100
07/01/2016 20:10,26,1,100
07/01/2016 20:15,22,1,100
07/01/2016 20:20,22,1,100
07/01/2016 20:25,25,1,100
07/01/2016 20:30,29,1,100
07/01/2016 20:35,23,1,100
07/01/2016 20:40,22,1,100
07/01/2016 20:45,23,1,100
07/01/2016 20:50,26,1,100
07/01/2016 20:55,21,1,100
07/01/2016 21:00,18,1,100
07/01/2016 21:05,20,1,100
07/01/2016 21:10,19,1,100
07/01/2016 21:15,14,1,100
07/01/2016 21:20,19,1,100
07/01/2016 21:25,17,1,100
07/01/2016 21:30,24,1,100
07/01/2016 21:35,23,1,100
07/01/2016 21:40,19,1,100
07/01/2016 21:45,16,1,100
07/01/2016 21:50,24,1,100
07/01/2016 21:55,9,1,100
07/01/2016 22:00,16,1,100
07/01/2016 22:05,13,1,100
07/01/2016 22:10,13,1,100
07/01/2016 22:15,18,1,100
07/01/2016 22:20,15,1,100
07/01/2016 22:25,16,1,100
07/01/2016 22:30,18,1,100
07/01/2016 22:35,16,1,100
07/01/2016 22:40,13,1,100
07/01/2016 22:45,15,1,100
07/01/2016 22:50,10,1,100
07/01/2016 22:55,14,1,100
07/01/2016 23:00,11,1,100
07/01/2016 23:05,8,1,100
07/01/2016 23:10,8,1,100
07/01/2016 23:15,9,1,100
07/01/2016 23:20,7,1,100
07/01/2016 23:25,4,1,100
07/01/2016 23:30,8,1,100
07/01/2016 23:35,6,1,100
07/01/2016 23:40,9,1,100
07/01/2016 23:45,9,1,100
07/01/2016 23:50,9,1,100
07/01/2016 23:55,14,1,100
08/01/2016 00:00,7,1,100
08/01/2016 00:05,6,1,100
08/01/2016 00:10,6,1,100
08/01/2016 00:15,7,1,100
08/01/2016 00:20,5,1,100
08/01/2016 00:25,5,1,100
08/01/2016 00:30,7,1,100
08/01/2016 00:35,9,1,100
08/01/2016 00:40,5,1,100
08/01/2016 00:45,7,1,100
08/01/2016 00:50,5,1,100
08/01/2016 00:55,5,1,100
08/01/2016 01:00,6,1,100
08/01/2016 01:05,7,1,100
08/01/2016 01:10,6,1,100
08/01/2016 01:15,6,1,100
08/01/2016 01:20,2,1,100
08/01/2016 01:25,3,1,100
08/01/2016 01:30,4,1,100
08/01/2016 01:35,3,1,100
08/01/2016 01:40,2,1,100
08/01/2016 01:45,2,1,100
08/01/2016 01:50,2,1,100
08/01/2016 01:55,3,1,100
08/01/2016 02:00,3,1,100
08/01/2016 02:05,3,1,100
08/01/2016 02:10,3,1,100
08/01/2016 02:15,3,1,100
08/01/2016 02:20,5,1,100
08/01/2016 02:25,2,1,100
08/01/2016 02:30,1,1,100
08/01/2016 02:35,2,1,100
08/01/2016 02:40,3,1,100
08/01/2016 02:45,1,1,100
08/01/2016 02:50,1,1,100
08/01/2016 02:55,2,1,100
08/01/2016 03:00,3,1,100
08/01/2016 03:05,3,1,100
08/01/2016 03:10,1,1,100
08/01/2016 03:15,4,1,100
08/01/2016 03:20,3,1,100
08/01/2016 03:25,2,1,100
08/01/2016 03:30,2,1,100
08/01/2016 03:35,3,1,100
08/01/2016 03:40,3,1,100
08/01/2016 03:45,6,1,100
08/01/2016 03:50,5,1,100
08/01/2016 03:55,2,1,100
08/01/2016 04:00,4,1,100
08/01/2016 04:05,7,1,100
08/01/2016 04:10,9,1,100
08/01/2016 04:15,8,1,100
08/01/2016 04:20,5,1,100
08/01/2016 04:25,7,1,100
08/01/2016 04:30,10,1,100
08/01/2016 04:35,14,1,100
08/01/2016 04:40,11,1,100
08/01/2016 04:45,18,1,100
08/01/2016 04:50,17,1,100
08/01/2016 04:55,13,1,100
08/01/2016 05:00,27,1,100
08/01/2016 05:05,23,1,100
08/01/2016 05:10,21,1,100
08/01/2016 05:15,24,1,100
08/01/2016 05:20,25,1,100
08/01/2016 05:25,28,1,100
08/01/2016 05:30,24,1,100
08/01/2016 05:35,42,1,100
08/01/2016 05:40,46,1,100
08/01/2016 05:45,44,1,100
08/01/2016 05:50,47,1,100
08/01/2016 05:55,41,1,100
08/01/2016 06:00,46,1,100
08/01/2016 06:05,42,1,100
08/01/2016 06:10,47,1,100
08/01/2016 06:15,60,1,100
08/01/2016 06:20,59,1,100
08/01/2016 06:25,67,1,100
08/01/2016 06:30,68,1,100
08/01/2016 06:35,78,1,100
08/01/2016 06:40,73,1,100
08/01/2016 06:45,87,1,100
08/01/2016 06:50,73,1,100
08/01/2016 06:55,81,1,100
08/01/2016 07:00,78,1,100
08/01/2016 07:05,80,1,100
08/01/2016 07:10,78,1,100
08/01/2016 07:15,71,1,100
08/01/2016 07:20,66,1,100
08/01/2016 07:25,62,1,100
08/01/2016 07:30,55,1,100
08/01/2016 07:35,50,1,100
08/01/2016 07:40,43,1,100
08/01/2016 07:45,44,1,100
08/01/2016 07:50,34,1,100
08/01/2016 07:55,40,1,100
08/01/2016 08:00,49,1,100
08/01/2016 08:05,51,1,100
08/01/2016 08:10,44,1,100
08/01/2016 08:15,45,1,100
08/01/2016 08:20,40,1,100
08/01/2016 08:25,48,1,100
08/01/2016 08:30,37,1,100
08/01/2016 08:35,38,1,100
08/01/2016 08:40,39,1,100
08/01/2016 08:45,41,1,100
08/01/2016 08:50,42,1,100
08/01/2016 08:55,45,1,100
08/01/2016 09:00,42,1,100
08/01/2016 09:05,34,1,100
08/01/2016 09:10,45,1,100
08/01/2016 09:15,52,1,100
08/01/2016 09:20,53,1,100
08/01/2016 09:25,53,1,100
08/01/2016 09:30,59,1,100
08/01/2016 09:35,59,1,100
08/01/2016 09:40,64,1,100
08/01/2016 09:45,43,1,100
08/01/2016 09:50,70,1,100
08/01/2016 09:55,59,1,100
08/01/2016 10:00,51,1,100
08/01/2016 10:05,44,1,100
08/01/2016 10:10,48,1,100
08/01/2016 10:15,60,1,100
08/01/2016 10:20,49,1,100
08/01/2016 10:25,55,1,100
08/01/2016 10:30,55,1,100
08/01/2016 10:35,59,1,100
08/01/2016 10:40,59,1,100
08/01/2016 10:45,57,1,100
08/01/2016 10:50,52,1,100
08/01/2016 10:55,51,1,100
08/01/2016 11:00,52,1,100
08/01/2016 11:05,43,1,100
08/01/2016 11:10,50,1,100
08/01/2016 11:15,59,1,100
08/01/2016 11:20,44,1,100
08/01/2016 11:25,44,1,100
08/01/2016 11:30,58,1,100
08/01/2016 11:35,57,1,100
08/01/2016 11:40,61,1,100
08/01/2016 11:45,58,1,100
08/01/2016 11:50,60,1,100
08/01/2016 11:55,50,1,100
08/01/2016 12:00,55,1,100
08/01/2016 12:05,50,1,100
08/01/2016 12:10,40,1,100
08/01/2016 12:15,53,1,100
08/01/2016 12:20,53,1,100
08/01/2016 12:25,42,1,100
08/01/2016 12:30,49,1,100
08/01/2016 12:35,51,1,100
08/01/2016 12:40,51,1,100
08/01/2016 12:45,48,1,100
08/01/2016 12:50,56,1,100
08/01/2016 12:55,44,1,100
08/01/2016 13:00,47,1,100
08/01/2016 13:05,52,1,100
08/01/2016 13:10,50,1,100
08/01/2016 13:15,50,1,100
08/01/2016 13:20,43,1,100
08/01/2016 13:25,58,1,100
08/01/2016 13:30,59,1,100
08/01/2016 13:35,49,1,100
08/01/2016 13:40,54,1,100
08/01/2016 13:45,58,1,100
08/01/2016 13:50,57,1,100
08/01/2016 13:55,47,1,100
08/01/2016 14:00,53,1,100
08/01/2016 14:05,52,1,100
08/01/2016 14:10,53,1,100
08/01/2016 14:15,55,1,100
08/01/2016 14:20,54,1,100
08/01/2016 14:25,53,1,100
08/01/2016 14:30,52,1,100
08/01/2016 14:35,51,1,100
08/01/2016 14:40,49,1,100
08/01/2016 14:45,54,1,100
08/01/2016 14:50,58,1,100
08/01/2016 14:55,51,1,100
08/01/2016 15:00,46,1,100
08/01/2016 15:05,60,1,100
08/01/2016 15:10,51,1,100
08/01/2016 15:15,53,1,100
08/01/2016 15:20,49,1,100
08/01/2016 15:25,47,1,100
08/01/2016 15:30,45,1,100
08/01/2016 15:35,59,1,100
08/01/2016 15:40,56,1,100
08/01/2016 15:45,53,1,100
08/01/2016 15:50,48,1,100
08/01/2016 15:55,52,1,100
08/01/2016 16:00,43,1,100
08/01/2016 16:05,47,1,100
08/01/2016 16:10,48,1,100
08/01/2016 16:15,40,1,100
08/01/2016 16:20,28,1,100
08/01/2016 16:25,46,1,100
08/01/2016 16:30,37,1,100
08/01/2016 16:35,38,1,100
08/01/2016 16:40,47,1,100
08/01/2016 16:45,39,1,100
08/01/2016 16:50,51,1,100
08/01/2016 16:55,46,1,100
08/01/2016 17:00,52,1,100
08/01/2016 17:05,49,1,100
08/01/2016 17:10,51,1,100
08/01/2016 17:15,58,1,100
08/01/2016 17:20,50,1,100
08/01/2016 17:25,57,1,100
08/01/2016 17:30,45,1,100
08/01/2016 17:35,46,1,100
08/01/2016 17:40,46,1,100
08/01/2016 17:45,46,1,100
08/01/2016 17:50,41,1,100
08/01/2016 17:55,44,1,100
08/01/2016 18:00,46,1,100
08/01/2016 18:05,36,1,100
08/01/2016 18:10,39,1,100
08/01/2016 18:15,38,1,100
08/01/2016 18:20,46,1,100
08/01/2016 18:25,49,1,100
08/01/2016 18:30,38,1,100
08/01/2016 18:35,46,1,100
08/01/2016 18:40,35,1,100
08/01/2016 18:45,38,1,100
08/01/2016 18:50,40,1,100
08/01/2016 18:55,48,1,100
08/01/2016 19:00,43,1,100
08/01/2016 19:05,37,1,100
08/01/2016 19:10,45,1,100
08/01/2016 19:15,44,1,100
08/01/2016 19:20,35,1,100
08/01/2016 19:25,40,1,100
08/01/2016 19:30,43,1,100
08/01/2016 19:35,40,1,100
08/01/2016 19:40,43,1,100
08/01/2016 19:45,39,1,100
08/01/2016 19:50,50,1,100
08/01/2016 19:55,38,1,100
08/01/2016 20:00,49,1,100
08/01/2016 20:05,26,1,100
08/01/2016 20:10,42,1,100
08/01/2016 20:15,33,1,100
08/01/2016 20:20,34,1,100
08/01/2016 20:25,21,1,100
08/01/2016 20:30,30,1,100
08/01/2016 20:35,30,1,100
08/01/2016 20:40,28,1,100
08/01/2016 20:45,28,1,100
08/01/2016 20:50,24,1,100
08/01/2016 20:55,31,1,100
08/01/2016 21:00,23,1,100
08/01/2016 21:05,31,1,100
08/01/2016 21:10,26,1,100
08/01/2016 21:15,25,1,100
08/01/2016 21:20,27,1,100
08/01/2016 21:25,25,1,100
08/01/2016 21:30,20,1,100
08/01/2016 21:35,25,1,100
08/01/2016 21:40,22,1,100
08/01/2016 21:45,23,1,100
08/01/2016 21:50,20,1,100
08/01/2016 21:55,23,1,100
08/01/2016 22:00,20,1,100
08/01/2016 22:05,19,1,100
08/01/2016 22:10,23,1,100
08/01/2016 22:15,25,1,100
08/01/2016 22:20,17,1,100
08/01/2016 22:25,17,1,100
08/01/2016 22:30,21,1,100
08/01/2016 22:35,16,1,100
08/01/2016 22:40,15,1,100
08/01/2016 22:45,20,1,100
08/01/2016 22:50,21,1,100
08/01/2016 22:55,15,1,100
08/01/2016 23:00,14,1,100
08/01/2016 23:05,11,1,100
08/01/2016 23:10,13,1,100
08/01/2016 23:15,9,1,100
08/01/2016 23:20,16,1,100
08/01/2016 23:25,11,1,100
08/01/2016 23:30,12,1,100
08/01/2016 23:35,12,1,100
08/01/2016 23:40,11,1,100
08/01/2016 23:45,10,1,100
08/01/2016 23:50,12,1,100
08/01/2016 23:55,11,1,100
11/01/2016 00:00,4,1,100
11/01/2016 00:05,5,1,100
11/01/2016 00:10,5,1,100
11/01/2016 00:15,7,1,100
11/01/2016 00:20,7,1,100
11/01/2016 00:25,6,1,100
11/01/2016 00:30,7,1,100
11/01/2016 00:35,7,1,100
11/01/2016 00:40,11,1,100
11/01/2016 00:45,10,1,100
11/01/2016 00:50,7,1,100
11/01/2016 00:55,8,1,100
11/01/2016 01:00,9,1,100
11/01/2016 01:05,6,1,100
11/01/2016 01:10,5,1,100
11/01/2016 01:15,6,1,100
11/01/2016 01:20,7,1,100
11/01/2016 01:25,5,1,100
11/01/2016 01:30,1,1,100
11/01/2016 01:35,4,1,100
11/01/2016 01:40,2,1,100
11/01/2016 01:45,0,1,100
11/01/2016 01:50,2,1,100
11/01/2016 01:55,4,1,100
11/01/2016 02:00,3,1,100
11/01/2016 02:05,4,1,100
11/01/2016 02:10,3,1,100
11/01/2016 02:15,2,1,100
11/01/2016 02:20,4,1,100
11/01/2016 02:25,2,1,100
11/01/2016 02:30,3,1,100
11/01/2016 02:35,4,1,100
11/01/2016 02:40,5,1,100
11/01/2016 02:45,2,1,100
11/01/2016 02:50,3,1,100
11/01/2016 02:55,3,1,100
11/01/2016 03:00,5,1,100
11/01/2016 03:05,2,1,100
11/01/2016 03:10,3,1,100
11/01/2016 03:15,3,1,100
11/01/2016 03:20,2,1,100
11/01/2016 03:25,4,1,100
11/01/2016 03:30,6,1,100
11/01/2016 03:35,4,1,100
11/01/2016 03:40,5,1,100
11/01/2016 03:45,4,1,100
11/01/2016 03:50,7,1,100
11/01/2016 03:55,5,1,100
11/01/2016 04:00,5,1,100
11/01/2016 04:05,9,1,100
11/01/2016 04:10,7,1,100
11/01/2016 04:15,13,1,100
11/01/2016 04:20,12,1,100
11/01/2016 04:25,11,1,100
11/01/2016 04:30,12,1,100
11/01/2016 04:35,11,1,100
11/01/2016 04:40,16,1,100
11/01/2016 04:45,20,1,100
11/01/2016 04:50,23,1,100
11/01/2016 04:55,28,1,100
11/01/2016 05:00,32,1,100
11/01/2016 05:05,31,1,100
11/01/2016 05:10,28,1,100
11/01/2016 05:15,29,1,100
11/01/2016 05:20,31,1,100
11/01/2016 05:25,45,1,100
11/01/2016 05:30,44,1,100
11/01/2016 05:35,51,1,100
11/01/2016 05:40,46,1,100
11/01/2016 05:45,52,1,100
11/01/2016 05:50,57,1,100
11/01/2016 05:55,54,1,100
11/01/2016 06:00,50,1,100
11/01/2016 06:05,56,1,100
11/01/2016 06:10,58,1,100
11/01/2016 06:15,76,1,100
11/01/2016 06:20,75,1,100
11/01/2016 06:25,70,1,100
11/01/2016 06:30,77,1,100
11/01/2016 06:35,76,1,100
11/01/2016 06:40,84,1,100
11/01/2016 06:45,87,1,100
11/01/2016 06:50,81,1,100
11/01/2016 06:55,77,1,100
11/01/2016 07:00,83,1,100
11/01/2016 07:05,78,1,100
11/01/2016 07:10,62,1,100
11/01/2016 07:15,65,1,100
11/01/2016 07:20,62,1,100
11/01/2016 07:25,51,1,100
11/01/2016 07:30,38,1,100
11/01/2016 07:35,43,1,100
11/01/2016 07:40,38,1,100
11/01/2016 07:45,44,1,100
11/01/2016 07:50,39,1,100
11/01/2016 07:55,41,1,100
11/01/2016 08:00,35,1,100
11/01/2016 08:05,48,1,100
11/01/2016 08:10,38,1,100
11/01/2016 08:15,38,1,100
11/01/2016 08:20,39,1,100
11/01/2016 08:25,38,1,100
11/01/2016 08:30,44,1,100
11/01/2016 08:35,41,1,100
11/01/2016 08:40,38,1,100
11/01/2016 08:45,44,1,100
11/01/2016 08:50,39,1,100
11/01/2016 08:55,47,1,100
11/01/2016 09:00,35,1,100
11/01/2016 09:05,39,1,100
11/01/2016 09:10,41,1,100
11/01/2016 09:15,46,1,100
11/01/2016 09:20,47,1,100
11/01/2016 09:25,42,1,100
11/01/2016 09:30,54,1,100
11/01/2016 09:35,44,1,100
11/01/2016 09:40,53,1,100
11/01/2016 09:45,42,1,100
11/01/2016 09:50,51,1,100
11/01/2016 09:55,48,1,100
11/01/2016 10:00,39,1,100
11/01/2016 10:05,52,1,100
11/01/2016 10:10,51,1,100
11/01/2016 10:15,49,1,100
11/01/2016 10:20,53,1,100
11/01/2016 10:25,56,1,100
11/01/2016 10:30,53,1,100
11/01/2016 10:35,64,1,100
11/01/2016 10:40,55,1,100
11/01/2016 10:45,47,1,100
11/01/2016 10:50,57,1,100
11/01/2016 10:55,44,1,100
11/01/2016 11:00,55,1,100
11/01/2016 11:05,47,1,100
11/01/2016 11:10,45,1,100
11/01/2016 11:15,56,1,100
11/01/2016 11:20,48,1,100
11/01/2016 11:25,57,1,100
11/01/2016 11:30,51,1,100
11/01/2016 11:35,49,1,100
11/01/2016 11:40,52,1,100
11/01/2016 11:45,51,1,100
11/01/2016 11:50,55,1,100
11/01/2016 11:55,44,1,100
11/01/2016 12:00,52,1,100
11/01/2016 12:05,48,1,100
11/01/2016 12:10,41,1,100
11/01/2016 12:15,55,1,100
11/01/2016 12:20,52,1,100
11/01/2016 12:25,43,1,100
11/01/2016 12:30,42,1,100
11/01/2016 12:35,36,1,100
11/01/2016 12:40,42,1,100
11/01/2016 12:45,42,1,100
11/01/2016 12:50,42,1,100
11/01/2016 12:55,50,1,100
11/01/2016 13:00,45,1,100
11/01/2016 13:05,50,1,100
11/01/2016 13:10,44,1,100
11/01/2016 13:15,45,1,100
11/01/2016 13:20,46,1,100
11/01/2016 13:25,45,1,100
11/01/2016 13:30,47,1,100
11/01/2016 13:35,46,1,100
11/01/2016 13:40,43,1,100
11/01/2016 13:45,40,1,100
11/01/2016 13:50,51,1,100
11/01/2016 13:55,41,1,100
11/01/2016 14:00,44,1,100
11/01/2016 14:05,44,1,100
11/01/2016 14:10,45,1,100
11/01/2016 14:15,53,1,100
11/01/2016 14:20,55,1,100
11/01/2016 14:25,52,1,100
11/01/2016 14:30,41,1,100
11/01/2016 14:35,43,1,100
11/01/2016 14:40,50,1,100
11/01/2016 14:45,60,1,100
11/01/2016 14:50,53,1,100
11/01/2016 14:55,47,1,100
11/01/2016 15:00,47,1,100
11/01/2016 15:05,48,1,100
11/01/2016 15:10,40,1,100
11/01/2016 15:15,52,1,100
11/01/2016 15:20,49,1,100
11/01/2016 15:25,60,1,100
11/01/2016 15:30,49,1,100
11/01/2016 15:35,52,1,100
11/01/2016 15:40,46,1,100
11/01/2016 15:45,57,1,100
11/01/2016 15:50,48,1,100
11/01/2016 15:55,48,1,100
11/01/2016 16:00,56,1,100
11/01/2016 16:05,41,1,100
11/01/2016 16:10,50,1,100
11/01/2016 16:15,44,1,100
11/01/2016 16:20,56,1,100
11/01/2016 16:25,55,1,100
11/01/2016 16:30,49,1,100
